site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
LUT002,Luton Beech Hill (sensor),Urban Traffic,51.88681,-0.43217,PM2.5,PM2.5 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,O3,Ozone,1999-03-22,2014-10-02,2012-04-19,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,NO,Nitric oxide,1999-03-22,2014-10-02,2014-10-02,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,NO2,Nitrogen dioxide,1999-03-22,2014-10-02,2014-10-02,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1999-03-22,2014-10-02,2014-10-02,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,SO2,Sulphur dioxide,1999-03-22,2014-10-02,2010-12-31,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,CO,Carbon monoxide,1999-03-22,2014-10-02,2011-03-30,Eastern,NA_character_,Luton
HB113,Luton Challney Community College,Urban Background,51.893611,-0.467222,PM10,PM10 particulate matter (Hourly measured),1999-03-22,2014-10-02,2014-10-02,Eastern,NA_character_,Luton
LUT003,Luton Downside Primary School (Chaul Lane) (sensor),Urban Traffic,51.89139,-0.45511,NO2,Nitrogen dioxide,2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT003,Luton Downside Primary School (Chaul Lane) (sensor),Urban Traffic,51.89139,-0.45511,PM10,PM10 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT003,Luton Downside Primary School (Chaul Lane) (sensor),Urban Traffic,51.89139,-0.45511,PM2.5,PM2.5 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT004,Luton Dunstable Road (Bury Park) (sensor),Urban Traffic,51.883717,-0.42653,NO2,Nitrogen dioxide,2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT004,Luton Dunstable Road (Bury Park) (sensor),Urban Traffic,51.883717,-0.42653,PM10,PM10 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT004,Luton Dunstable Road (Bury Park) (sensor),Urban Traffic,51.883717,-0.42653,PM2.5,PM2.5 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
HB007,Luton Dunstable Road East,Urban Traffic,51.880154,-0.422144,NO,Nitric oxide,2014-10-27,ongoing,2023-12-31,Eastern,NA_character_,Luton
HB007,Luton Dunstable Road East,Urban Traffic,51.880154,-0.422144,NO2,Nitrogen dioxide,2014-10-27,ongoing,2023-12-31,Eastern,NA_character_,Luton
HB007,Luton Dunstable Road East,Urban Traffic,51.880154,-0.422144,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2014-10-27,ongoing,2023-12-31,Eastern,NA_character_,Luton
HB007,Luton Dunstable Road East,Urban Traffic,51.880154,-0.422144,PM10,PM10 particulate matter (Hourly measured),2014-10-27,ongoing,2023-12-31,Eastern,NA_character_,Luton
HB007,Luton Dunstable Road East,Urban Traffic,51.880154,-0.422144,PM2.5,PM2.5 particulate matter (Hourly measured),2014-10-27,ongoing,2023-12-31,Eastern,NA_character_,Luton
LUT005,Luton People's Park (sensor),Urban Traffic,51.886999,-0.412711,NO2,Nitrogen dioxide,2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT005,Luton People's Park (sensor),Urban Traffic,51.886999,-0.412711,PM10,PM10 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
LUT005,Luton People's Park (sensor),Urban Traffic,51.886999,-0.412711,PM2.5,PM2.5 particulate matter (Hourly measured),2021-11-17,ongoing,2023-10-31,Eastern,NA_character_,Luton
WM001,Maidenhead Bridge Road (sensor),Urban Traffic,51.523717,-0.709157,NO2,Nitrogen dioxide,2024-03-13,ongoing,Never,South East,NA_character_,Windsor and Maidenhead
WM001,Maidenhead Bridge Road (sensor),Urban Traffic,51.523717,-0.709157,PM10,PM10 particulate matter (Hourly measured),2024-03-13,ongoing,Never,South East,NA_character_,Windsor and Maidenhead
WM001,Maidenhead Bridge Road (sensor),Urban Traffic,51.523717,-0.709157,PM2.5,PM2.5 particulate matter (Hourly measured),2024-03-13,ongoing,Never,South East,NA_character_,Windsor and Maidenhead
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,O3,Ozone,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,NO,Nitric oxide,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,NO2,Nitrogen dioxide,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,CO,Carbon monoxide,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,PM10,PM10 particulate matter (Hourly measured),2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,PM2.5,PM2.5 particulate matter (Hourly measured),2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,PM1,PM1 Particulates,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MANUSS,Manchester Air Quality Supersite,Urban Background,53.44422,-2.21442,TSP,Total Particulates,2019-01-01,ongoing,Never,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN09,Manchester Bridge Street,Urban Traffic,53.48109,-2.24926,NO,Nitric oxide,2022-09-25,ongoing,2024-03-27,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN09,Manchester Bridge Street,Urban Traffic,53.48109,-2.24926,NO2,Nitrogen dioxide,2022-09-25,ongoing,2024-03-27,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN09,Manchester Bridge Street,Urban Traffic,53.48109,-2.24926,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-09-25,ongoing,2024-03-27,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN1,Manchester Oxford Road,Urban Traffic,53.472024,-2.238911,NO,Nitric oxide,2010-03-08,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN1,Manchester Oxford Road,Urban Traffic,53.472024,-2.238911,NO2,Nitrogen dioxide,2010-03-08,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN1,Manchester Oxford Road,Urban Traffic,53.472024,-2.238911,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2010-03-08,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN1,Manchester Oxford Road,Urban Traffic,53.472024,-2.238911,PM10,PM10 particulate matter (Hourly measured),2010-03-08,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN7,Manchester Piccadilly LA,Urban Background,53.48157,-2.23793,CO,Carbon monoxide,2007-10-01,2012-01-04,2011-12-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN7,Manchester Piccadilly LA,Urban Background,53.48157,-2.23793,PM10,PM10 particulate matter (Hourly measured),2009-05-20,2020-01-15,2020-01-15,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAHG,Manchester Sharston,Suburban Industrial,53.371722,-2.238917,SO2,Sulphur dioxide,2016-01-27,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAHG,Manchester Sharston,Suburban Industrial,53.371722,-2.238917,PM10,PM10 particulate matter (Hourly measured),2021-02-12,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAHG,Manchester Sharston,Suburban Industrial,53.371722,-2.238917,PM2.5,PM2.5 particulate matter (Hourly measured),2021-06-14,ongoing,2024-03-31,North West & Merseyside,Greater Manchester Urban Area,Manchester
MAN8,Manchester South SO2,Suburban Background,53.368889,-2.243333,SO2,Sulphur dioxide,2007-10-01,2016-01-25,2016-01-25,North West & Merseyside,Greater Manchester Urban Area,Manchester
VWH001,Marcham - Packhorse Lane (sensor),Urban Traffic,51.666705,-1.34277,NO,Nitric oxide,2021-12-23,2023-01-05,2022-12-31,South East,NA_character_,Vale of White Horse
VWH001,Marcham - Packhorse Lane (sensor),Urban Traffic,51.666705,-1.34277,NO2,Nitrogen dioxide,2021-12-23,2023-01-05,2022-12-31,South East,NA_character_,Vale of White Horse
VWH001,Marcham - Packhorse Lane (sensor),Urban Traffic,51.666705,-1.34277,PM10,PM10 particulate matter (Hourly measured),2021-12-23,2023-01-05,2022-12-31,South East,NA_character_,Vale of White Horse
VWH001,Marcham - Packhorse Lane (sensor),Urban Traffic,51.666705,-1.34277,PM2.5,PM2.5 particulate matter (Hourly measured),2021-12-23,2023-01-05,2022-12-31,South East,NA_character_,Vale of White Horse
WIL7,Marlborough London Road,Urban Traffic,51.420963,-1.726842,PM10,PM10 particulate matter (Hourly measured),2016-01-01,2016-09-16,Never,South West,NA_character_,Wiltshire
WIL7,Marlborough London Road,Urban Traffic,51.420963,-1.726842,PM2.5,PM2.5 particulate matter (Hourly measured),2016-01-01,2016-09-16,Never,South West,NA_character_,Wiltshire
WIL7,Marlborough London Road,Urban Traffic,51.420963,-1.726842,PM1,PM1 Particulates,2016-01-01,2016-09-16,Never,South West,NA_character_,Wiltshire
WIL7,Marlborough London Road,Urban Traffic,51.420963,-1.726842,TSP,Total Particulates,2016-01-01,2016-09-16,Never,South West,NA_character_,Wiltshire
WIL9,Marlborough London Road 2,Urban Traffic,51.419882,-1.725223,PM10,PM10 particulate matter (Hourly measured),2017-01-30,ongoing,2017-12-31,South West,NA_character_,Wiltshire
WIL9,Marlborough London Road 2,Urban Traffic,51.419882,-1.725223,PM2.5,PM2.5 particulate matter (Hourly measured),2017-01-30,ongoing,2017-12-31,South West,NA_character_,Wiltshire
WIL9,Marlborough London Road 2,Urban Traffic,51.419882,-1.725223,PM1,PM1 Particulates,2017-01-30,ongoing,2017-12-31,South West,NA_character_,Wiltshire
AIY001,Marlow Holy Trinity School (sensor),Urban Background,51.57548,-0.776668,NO2,Nitrogen dioxide,2023-03-24,ongoing,2023-12-31,South East,NA_character_,Wycombe
AIY001,Marlow Holy Trinity School (sensor),Urban Background,51.57548,-0.776668,PM10,PM10 particulate matter (Hourly measured),2023-03-24,ongoing,2023-12-31,South East,NA_character_,Wycombe
AIY001,Marlow Holy Trinity School (sensor),Urban Background,51.57548,-0.776668,PM2.5,PM2.5 particulate matter (Hourly measured),2023-03-24,ongoing,2023-12-31,South East,NA_character_,Wycombe
HB114,Mid Beds Biggleswade,Urban Traffic,52.086944,-0.263056,NO,Nitric oxide,1999-02-09,1999-10-29,1999-10-29,Eastern,NA_character_,Central Bedfordshire
HB114,Mid Beds Biggleswade,Urban Traffic,52.086944,-0.263056,NO2,Nitrogen dioxide,1999-02-09,1999-10-29,1999-10-29,Eastern,NA_character_,Central Bedfordshire
HB114,Mid Beds Biggleswade,Urban Traffic,52.086944,-0.263056,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1999-02-09,1999-10-29,1999-10-29,Eastern,NA_character_,Central Bedfordshire
HB115,Mid Beds Sandy,Urban Traffic,52.132417,-0.300306,NO,Nitric oxide,2002-12-15,2008-07-26,2008-07-15,Eastern,NA_character_,Central Bedfordshire
HB115,Mid Beds Sandy,Urban Traffic,52.132417,-0.300306,NO2,Nitrogen dioxide,2002-12-15,2008-07-26,2008-07-15,Eastern,NA_character_,Central Bedfordshire
HB115,Mid Beds Sandy,Urban Traffic,52.132417,-0.300306,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2002-12-15,2008-07-26,2008-07-15,Eastern,NA_character_,Central Bedfordshire
HB115,Mid Beds Sandy,Urban Traffic,52.132417,-0.300306,PM10,PM10 particulate matter (Hourly measured),2002-12-15,2008-07-26,2008-07-26,Eastern,NA_character_,Central Bedfordshire
HB116,Mid Beds Silsoe,Rural Background,52.008889,-0.408889,O3,Ozone,1998-02-20,2006-09-18,2006-09-18,Eastern,NA_character_,Central Bedfordshire
NF002,New Forest - Fawley,Urban Industrial,50.826958,-1.349945,SO2,Sulphur dioxide,2002-01-01,ongoing,2023-12-31,South East,NA_character_,New Forest
NF002,New Forest - Fawley,Urban Industrial,50.826958,-1.349945,PM10,PM10 particulate matter (Hourly measured),2017-03-21,ongoing,2023-12-31,South East,NA_character_,New Forest
NF001,New Forest - Holbury,Urban Industrial,50.833312,-1.391525,NO,Nitric oxide,2001-01-01,2004-06-08,Never,South East,NA_character_,New Forest
NF001,New Forest - Holbury,Urban Industrial,50.833312,-1.391525,NO2,Nitrogen dioxide,2001-01-01,2004-06-08,Never,South East,NA_character_,New Forest
NF001,New Forest - Holbury,Urban Industrial,50.833312,-1.391525,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-01-01,2004-06-08,Never,South East,NA_character_,New Forest
NF001,New Forest - Holbury,Urban Industrial,50.833312,-1.391525,SO2,Sulphur dioxide,2001-01-01,2017-03-20,2017-02-20,South East,NA_character_,New Forest
NF001,New Forest - Holbury,Urban Industrial,50.833312,-1.391525,PM10,PM10 particulate matter (Hourly measured),2001-01-01,2017-03-20,2017-03-20,South East,NA_character_,New Forest
NF005,New Forest - Lyndhurst,Urban Traffic,50.872564,-1.577085,NO,Nitric oxide,2004-12-13,ongoing,2023-12-31,South East,NA_character_,New Forest
NF005,New Forest - Lyndhurst,Urban Traffic,50.872564,-1.577085,NO2,Nitrogen dioxide,2004-12-13,ongoing,2023-12-31,South East,NA_character_,New Forest
NF005,New Forest - Lyndhurst,Urban Traffic,50.872564,-1.577085,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-12-13,ongoing,2023-12-31,South East,NA_character_,New Forest
NF003,New Forest - Ringwood,Urban Background,50.84831,-1.798983,NO,Nitric oxide,2001-01-01,2004-10-07,2004-10-06,South East,NA_character_,New Forest
NF003,New Forest - Ringwood,Urban Background,50.84831,-1.798983,NO2,Nitrogen dioxide,2001-01-01,2004-10-07,2004-10-06,South East,NA_character_,New Forest
NF003,New Forest - Ringwood,Urban Background,50.84831,-1.798983,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-01-01,2004-10-07,2004-10-06,South East,NA_character_,New Forest
NF003,New Forest - Ringwood,Urban Background,50.84831,-1.798983,PM10,PM10 particulate matter (Hourly measured),2001-01-01,2004-10-07,2004-10-06,South East,NA_character_,New Forest
NF004,New Forest - Totton,Urban Traffic,50.917451,-1.48659,NO,Nitric oxide,2004-06-01,ongoing,2023-12-31,South East,NA_character_,New Forest
NF004,New Forest - Totton,Urban Traffic,50.917451,-1.48659,NO2,Nitrogen dioxide,2004-06-01,ongoing,2023-12-31,South East,NA_character_,New Forest
NF004,New Forest - Totton,Urban Traffic,50.917451,-1.48659,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-06-01,ongoing,2023-12-31,South East,NA_character_,New Forest
NF004,New Forest - Totton,Urban Traffic,50.917451,-1.48659,PM10,PM10 particulate matter (Hourly measured),2004-06-01,ongoing,2023-12-31,South East,NA_character_,New Forest
NCA04,Newcastle Percy Street,Urban Traffic,54.97776,-1.61444,NO,Nitric oxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NCA04,Newcastle Percy Street,Urban Traffic,54.97776,-1.61444,NO2,Nitrogen dioxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NCA04,Newcastle Percy Street,Urban Traffic,54.97776,-1.61444,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NCA05,Newcastle Pilgrim Street,Urban Traffic,54.970984,-1.609028,NO,Nitric oxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NCA05,Newcastle Pilgrim Street,Urban Traffic,54.970984,-1.609028,NO2,Nitrogen dioxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NCA05,Newcastle Pilgrim Street,Urban Traffic,54.970984,-1.609028,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2014-01-01,2020-12-31,2020-12-31,North East,Tyneside,Newcastle upon Tyne
NUL1,Newcastle-under-Lyme Queens Gardens,Urban Traffic,53.012375,-2.224184,NO,Nitric oxide,2015-04-01,2018-03-31,2018-03-31,West Midlands,The Potteries,Newcastle-under-Lyme
NUL1,Newcastle-under-Lyme Queens Gardens,Urban Traffic,53.012375,-2.224184,NO2,Nitrogen dioxide,2015-04-01,2018-03-31,2018-03-31,West Midlands,The Potteries,Newcastle-under-Lyme
NUL1,Newcastle-under-Lyme Queens Gardens,Urban Traffic,53.012375,-2.224184,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-04-01,2018-03-31,2018-03-31,West Midlands,The Potteries,Newcastle-under-Lyme
NUL1,Newcastle-under-Lyme Queens Gardens,Urban Traffic,53.012375,-2.224184,PM10,PM10 particulate matter (Hourly measured),2015-04-01,2018-03-31,2017-07-31,West Midlands,The Potteries,Newcastle-under-Lyme
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,O3,Ozone,2000-10-06,2016-03-31,2016-03-31,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,NO,Nitric oxide,2000-10-06,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,NO2,Nitrogen dioxide,2000-10-06,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2000-10-06,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,SO2,Sulphur dioxide,2000-10-06,2016-03-31,2016-03-31,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,CO,Carbon monoxide,2000-10-06,2015-12-07,2015-12-07,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,PM10,PM10 particulate matter (Hourly measured),2000-10-06,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,NV10,Non-volatile PM10 (Hourly measured),2011-05-25,2018-04-26,2018-04-26,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,V10,Volatile PM10 (Hourly measured),2011-05-25,2018-04-26,2018-04-26,Greater London,Greater London Urban Area,Newham
NEW2,Newham Cam Road,Urban Traffic,51.537598,-0.002138,PM2.5,PM2.5 particulate matter (Hourly measured),2020-02-05,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW04,Newham East Ham Town Hall,Urban Traffic,51.533017,0.055,NO,Nitric oxide,2022-12-16,ongoing,2024-01-17,Greater London,Greater London Urban Area,Newham
NEW04,Newham East Ham Town Hall,Urban Traffic,51.533017,0.055,NO2,Nitrogen dioxide,2022-12-16,ongoing,2024-01-17,Greater London,Greater London Urban Area,Newham
NEW04,Newham East Ham Town Hall,Urban Traffic,51.533017,0.055,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2022-12-16,ongoing,2024-01-17,Greater London,Greater London Urban Area,Newham
NEW04,Newham East Ham Town Hall,Urban Traffic,51.533017,0.055,PM2.5,PM2.5 particulate matter (Hourly measured),2022-11-30,ongoing,2022-12-31,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,O3,Ozone,2003-03-14,2016-03-31,2016-03-31,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,NO,Nitric oxide,2003-03-14,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,NO2,Nitrogen dioxide,2003-03-14,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-03-14,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,SO2,Sulphur dioxide,2003-03-14,2016-03-31,2016-03-31,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,CO,Carbon monoxide,2003-03-14,2015-11-19,2015-11-19,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,PM10,PM10 particulate matter (Hourly measured),2003-03-14,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,NV10,Non-volatile PM10 (Hourly measured),2011-05-25,2018-05-17,2018-05-17,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,V10,Volatile PM10 (Hourly measured),2011-05-25,2018-05-17,2018-05-17,Greater London,Greater London Urban Area,Newham
NEW3,Newham Wren Close,Urban Background,51.514727,0.014554,PM2.5,PM2.5 particulate matter (Hourly measured),2020-02-05,ongoing,2024-01-15,Greater London,Greater London Urban Area,Newham
TON002,"Norman Road, West Malling (sensor)",Urban Traffic,51.29484,0.405867,NO2,Nitrogen dioxide,2022-11-07,2023-08-10,2023-08-10,South East,NA_character_,Tonbridge
TON002,"Norman Road, West Malling (sensor)",Urban Traffic,51.29484,0.405867,PM10,PM10 particulate matter (Hourly measured),2022-11-07,2023-08-10,2023-08-10,South East,NA_character_,Tonbridge
TON002,"Norman Road, West Malling (sensor)",Urban Traffic,51.29484,0.405867,PM2.5,PM2.5 particulate matter (Hourly measured),2022-11-07,2023-08-10,2023-08-10,South East,NA_character_,Tonbridge
HB117,North Herts Baldock 1,Urban Traffic,51.989722,-0.188333,NO,Nitric oxide,1999-01-23,2000-05-24,2000-04-26,Eastern,NA_character_,North Hertfordshire
HB117,North Herts Baldock 1,Urban Traffic,51.989722,-0.188333,NO2,Nitrogen dioxide,1999-01-23,2000-05-24,2000-04-26,Eastern,NA_character_,North Hertfordshire
HB117,North Herts Baldock 1,Urban Traffic,51.989722,-0.188333,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1999-01-23,2000-05-24,2000-04-26,Eastern,NA_character_,North Hertfordshire
HB117,North Herts Baldock 1,Urban Traffic,51.989722,-0.188333,PM10,PM10 particulate matter (Hourly measured),1999-01-23,2000-05-24,2000-04-26,Eastern,NA_character_,North Hertfordshire
HB118,North Herts Baldock 2,Urban Traffic,51.986111,-0.198611,NO,Nitric oxide,2000-05-23,2002-05-23,2002-05-23,Eastern,NA_character_,North Hertfordshire
HB118,North Herts Baldock 2,Urban Traffic,51.986111,-0.198611,NO2,Nitrogen dioxide,2000-05-23,2002-05-23,2002-05-23,Eastern,NA_character_,North Hertfordshire
HB118,North Herts Baldock 2,Urban Traffic,51.986111,-0.198611,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2000-05-23,2002-05-23,2002-05-23,Eastern,NA_character_,North Hertfordshire
HB118,North Herts Baldock 2,Urban Traffic,51.986111,-0.198611,PM10,PM10 particulate matter (Hourly measured),2000-05-23,2002-05-23,2002-05-23,Eastern,NA_character_,North Hertfordshire
HB119,North Herts Baldock Roadside,Urban Traffic,51.989444,-0.188889,NO,Nitric oxide,2009-09-22,2012-09-11,2012-09-11,Eastern,NA_character_,North Hertfordshire
HB119,North Herts Baldock Roadside,Urban Traffic,51.989444,-0.188889,NO2,Nitrogen dioxide,2009-09-22,2012-09-11,2012-09-11,Eastern,NA_character_,North Hertfordshire
HB119,North Herts Baldock Roadside,Urban Traffic,51.989444,-0.188889,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-09-22,2012-09-11,2012-09-11,Eastern,NA_character_,North Hertfordshire
HB120,North Herts Breechwood Green,Urban Background,51.883889,-0.329167,NO,Nitric oxide,2003-05-14,2009-09-22,2009-09-22,Eastern,NA_character_,North Hertfordshire
HB120,North Herts Breechwood Green,Urban Background,51.883889,-0.329167,NO2,Nitrogen dioxide,2003-05-14,2009-09-22,2009-09-22,Eastern,NA_character_,North Hertfordshire
HB120,North Herts Breechwood Green,Urban Background,51.883889,-0.329167,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-05-14,2009-09-22,2009-09-22,Eastern,NA_character_,North Hertfordshire
HB120,North Herts Breechwood Green,Urban Background,51.883889,-0.329167,PM10,PM10 particulate matter (Hourly measured),2003-05-14,2009-09-22,2009-09-22,Eastern,NA_character_,North Hertfordshire
HB121,North Herts Hitchin Library,Urban Traffic,51.948056,-0.281944,NO,Nitric oxide,2010-02-26,2015-08-03,2015-05-31,Eastern,NA_character_,North Hertfordshire
HB121,North Herts Hitchin Library,Urban Traffic,51.948056,-0.281944,NO2,Nitrogen dioxide,2010-02-26,2015-08-03,2015-05-31,Eastern,NA_character_,North Hertfordshire
HB121,North Herts Hitchin Library,Urban Traffic,51.948056,-0.281944,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2010-02-26,2015-08-03,2015-08-03,Eastern,NA_character_,North Hertfordshire
HB121,North Herts Hitchin Library,Urban Traffic,51.948056,-0.281944,PM10,PM10 particulate matter (Hourly measured),2010-02-26,2015-08-03,2015-08-03,Eastern,NA_character_,North Hertfordshire
HB122,North Herts Royston,Urban Background,52.048611,-0.029167,NO,Nitric oxide,2002-05-31,2003-05-13,2003-05-13,Eastern,NA_character_,North Hertfordshire
HB122,North Herts Royston,Urban Background,52.048611,-0.029167,NO2,Nitrogen dioxide,2002-05-31,2003-05-13,2003-05-13,Eastern,NA_character_,North Hertfordshire
HB122,North Herts Royston,Urban Background,52.048611,-0.029167,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2002-05-31,2003-05-13,2003-05-13,Eastern,NA_character_,North Hertfordshire
HB122,North Herts Royston,Urban Background,52.048611,-0.029167,PM10,PM10 particulate matter (Hourly measured),2002-05-31,2003-05-13,2003-05-13,Eastern,NA_character_,North Hertfordshire
NTC01,North Tyneside Coast Road,Urban Traffic,54.996476,-1.558763,NO,Nitric oxide,2019-01-01,ongoing,2023-12-20,North East,NA_character_,North Tyneside
NTC01,North Tyneside Coast Road,Urban Traffic,54.996476,-1.558763,NO2,Nitrogen dioxide,2019-01-01,ongoing,2023-12-20,North East,NA_character_,North Tyneside
NTC01,North Tyneside Coast Road,Urban Traffic,54.996476,-1.558763,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2019-01-01,ongoing,2023-12-20,North East,NA_character_,North Tyneside
NTC01,North Tyneside Coast Road,Urban Traffic,54.996476,-1.558763,PM10,PM10 particulate matter (Hourly measured),2019-01-01,ongoing,2023-12-31,North East,NA_character_,North Tyneside
